ENTITY_ID,TOTAL_RECIEVE_ADDRESSES,TOTAL_RECIEVE_TRANSACTIONS,TOTAL_BTC_RECEIVED,TOTAL_SPEND_ADDRESSES,TOTAL_SPEND_TRANSACTIONS,TOTAL_BTC_SPENT
1089034368,1,0,0.016254,1,1,0.016254
1089055258,1,1,0.016776,0,0,0.000000
1089050969,1,39,4.229148,0,0,0.000000
1089040191,2,1,0.000049,1,1,0.000098
1089041515,2,1,0.000160,1,1,0.000320
1089048052,1,1,0.000010,0,0,0.000000
1089039534,2,1,0.000036,1,1,0.000072
1089038192,2,1,0.001642,0,0,0.000000
1089036728,2,1,0.002077,0,0,0.000000
1089043821,1,1,0.000000,0,0,0.000000
1089044077,1,1,0.000000,0,0,0.000000
463856468018,1,3,0.002875,1,1,0.005474
1089046726,1,1,0.000876,0,0,0.000000
1088636442,1,0,0.028185,1,1,0.140925
652835029040,1,0,0.005842,1,1,0.005842
1089049980,1,3,0.001407,0,0,0.000000
1089041936,1,1,0.000000,0,0,0.000000
1089054740,1,29,56.488320,0,0,0.000000
120259084329,1,0,0.010706,1,1,0.010706
377957122084,2,3,0.001698,2,1,0.001062
1089042997,1,1,0.000000,0,0,0.000000
1089055138,2,1,0.000204,0,0,0.000000
1089037356,1,1,0.000005,0,0,0.000000
1087433774,1,0,0.000621,1,1,0.001242
1089040060,2,1,0.000016,1,1,0.000032
1086678283,1,0,0.001535,1,1,0.001535
1088972926,1,0,0.000318,1,1,0.000636
1089045287,2,1,0.000081,1,1,0.000162
1088761759,1,0,0.293808,1,1,0.587616
1089032740,1,0,0.000193,1,1,0.000386
1089025919,1,0,0.287666,1,1,0.287666
1089043782,2,1,0.000140,1,1,0.000280
1089037954,2,1,0.015619,1,1,0.000010
1089040983,2,1,0.000149,1,1,0.000298
369367187469,1,0,0.000446,1,1,0.000446
1089052630,1,1,0.000003,0,0,0.000000
1089052577,1,1,0.000005,0,0,0.000000
1089043758,2,1,0.000048,1,1,0.000096
1089038527,1,1,0.014184,0,0,0.000000
1085702348,1,0,0.000033,1,1,0.000066
1088583897,1,0,0.009639,1,1,0.009639
652835029062,2,1,0.000415,2,1,0.000830
1089049350,3,1,2.225899,2,2,6.645353
1088461630,1,0,0.006273,1,1,0.012546
352187318303,1,4,0.008499,1,2,0.006826
1089044703,2,1,0.000106,1,1,0.000212
1089037789,1,1,0.000783,0,0,0.000000
1089044840,2,1,0.000061,1,1,0.000122
1089040511,1,1,0.000000,0,0,0.000000
1089039154,2,1,0.000011,1,1,0.000022
1089041424,1,1,0.000000,0,0,0.000000
1089043637,1,1,0.000000,0,0,0.000000
1089047612,1,1,0.000005,0,0,0.000000
1089049166,1,1,0.005398,0,0,0.000000
1088840391,1,0,0.000109,1,1,0.000218
1088543758,1,0,0.001562,1,1,0.004686
1089042927,2,1,0.000156,1,1,0.000312
1089055912,1,1,0.000629,0,0,0.000000
1089038169,1,1,0.000005,0,0,0.000000
1089024327,1,0,0.000792,1,1,0.001584
1089034996,1,0,0.054104,1,1,0.054104
1089035110,1,0,0.032508,1,1,0.032508
1088904757,1,0,0.006191,1,1,0.012382
1089050641,2,1,0.038965,0,0,0.000000
1089044158,1,1,0.000000,0,0,0.000000
1089036966,2,1,0.000203,2,2,0.000406
1089048675,1,1,0.000230,0,0,0.000000
1089046725,1,1,0.001704,0,0,0.000000
1088983850,1,0,0.033969,1,1,0.033969
609885356089,1,0,0.003390,1,1,0.003390
1088973572,1,0,0.007137,1,1,0.007137
274877906975,3,0,0.011725,3,1,0.011725
1089052667,1,1,0.000005,0,0,0.000000
1089055990,1,2,0.000006,0,0,0.000000
1089040125,2,1,0.000023,1,1,0.000046
960432911,1,0,0.050120,1,1,0.100240
1089032968,1,0,0.361854,1,1,0.723708
1089053844,1,1,0.000305,0,0,0.000000
1089051519,1,1,0.000005,0,0,0.000000
1085895217,1,0,0.003117,1,1,0.006234
1083015474,1,0,0.000062,1,1,0.000062
1089040961,2,1,0.000165,1,1,0.000330
1089038974,2,1,0.504894,1,1,1.006440
1089040549,1,1,0.000000,0,0,0.000000
1089041537,1,1,0.000000,0,0,0.000000
1089032283,1,0,0.000193,1,1,0.000386
1089048069,2,1,0.000036,1,1,0.000072
1089049040,1,4,0.309564,0,0,0.000000
1088732992,1,0,0.000032,1,1,0.000064
1089024526,1,0,0.000196,1,1,0.000392
1089045162,2,1,0.000063,1,1,0.000126
455266533384,1,0,0.000794,1,1,0.000794
850403524625,2,4,0.033099,2,1,0.073180
1089048092,1,2,0.000018,0,0,0.000000
1089048856,1,1,0.000005,0,0,0.000000
1089037760,1,3,0.000020,0,0,0.000000
1089044130,2,1,0.000140,1,1,0.000280
1089051864,1,1,0.000497,0,0,0.000000
1086328351,1,0,0.509274,1,1,24.445152
1089046675,1,1,0.000171,0,0,0.000000
506806141003,2,0,0.000604,2,1,0.000604
1089053814,1,3,0.058869,0,0,0.000000
1089051001,1,1,0.000164,0,0,0.000000
1089045539,2,1,0.000070,1,1,0.000140
1089035175,1,0,0.000521,1,1,0.001042
1088630872,1,0,0.001639,1,1,0.003278
1089037087,2,2,0.072602,0,0,0.000000
1044038651,1,0,0.015860,1,1,0.031720
1089010473,1,0,0.000021,1,1,0.000042
1088603856,1,0,0.001982,1,1,0.001982
1089037943,1,1,0.000005,0,0,0.000000
1089044175,1,1,0.000000,0,0,0.000000
1089050029,1,1,0.001519,0,0,0.000000
1089037617,1,2,0.001270,0,0,0.000000
1089055184,2,1,0.048881,0,0,0.000000
1077739182,1,0,0.002845,1,1,0.005690
541165879389,1,3,0.066589,1,1,0.061074
1088968255,1,0,0.000177,1,1,0.000177
773094113296,1,8,0.230864,1,1,0.412288
1089043874,1,1,0.000000,0,0,0.000000
1089047195,1,1,0.003385,0,0,0.000000
1089041892,1,1,0.000000,0,0,0.000000
1076153173,1,0,0.016120,1,1,0.032240
1089037256,1,1,0.001260,1,1,0.003780
1089038386,2,2,0.022596,0,0,0.000000
1089047149,55,1,0.730534,1,1,107.488480
1089045775,2,1,0.001178,1,1,0.002356
1089042181,1,1,0.000000,0,0,0.000000
1089037953,2,1,0.002093,0,0,0.000000
1089055878,2,1,0.000003,0,0,0.000000
154618822669,1,2,0.001799,1,1,0.003318
1089043201,1,1,0.000000,0,0,0.000000
1089044458,1,1,0.000000,0,0,0.000000
1089042161,1,1,0.000000,0,0,0.000000
1089050373,3,1,70.952978,1,1,212.791572
1089051759,2,1,0.000323,0,0,0.000000
1089048283,1,1,0.006960,0,0,0.000000
111669149780,15,0,0.010062,15,1,0.010062
317827579913,14,0,0.050094,14,1,0.100188
1088785818,1,0,0.007645,1,1,0.007645
1089045051,2,1,0.000100,1,1,0.000200
1089054664,2,1,0.000524,2,2,0.001048
1089011150,1,0,0.000009,1,1,0.000018
1089053075,1,1,0.016650,0,0,0.000000
1089037155,2,1,0.009875,1,1,0.018030
1089052114,2,2,0.017578,1,1,0.011954
1089041997,1,1,0.000000,0,0,0.000000
1089036058,1,1,0.006205,0,0,0.000000
1089051076,61,2,2.023752,4,4,62.498298
1089042120,1,1,0.000000,0,0,0.000000
1089051662,2,1,0.026117,0,0,0.000000
1089039829,2,1,0.000061,1,1,0.000122
1089037864,2,1,0.000048,1,1,0.000096
1089044849,2,1,0.000084,1,1,0.000168
1088570532,1,0,0.120229,1,1,0.120229
1089045203,2,1,0.000114,1,1,0.000228
1089038935,2,1,0.000005,0,0,0.000000
1089051603,2,1,0.010183,0,0,0.000000
34359738381,1,0,0.001510,1,1,0.001510
1089041107,2,1,0.000190,1,1,0.000380
1089033623,1,0,0.153388,1,1,1.687268
1089033503,1,0,0.001044,1,1,0.002088
1089039873,2,1,0.000051,1,1,0.000102
1085834242,1,0,0.004154,1,1,0.008308
1089037344,2,4,0.169944,0,0,0.000000
1089046626,2,1,0.002148,0,0,0.000000
1089054496,2,1,0.000436,2,2,0.000872
1089047350,2,1,0.000395,1,1,0.000009
1089046059,14,1,0.296114,1,1,2.471975
1089048543,2,1,0.000005,0,0,0.000000
1089051608,2,2,0.022326,0,0,0.000000
1089047198,21,1,132.556259,2,2,0.001951
1089049894,2,2,0.057562,0,0,0.000000
1089045136,2,1,0.000094,1,1,0.000188
1089054558,2,1,0.000342,2,2,0.000673
1089038455,2,1,1.965723,0,0,0.000000
1089047922,2,1,1.145051,0,0,0.000000
1089046618,1,1,0.002753,1,1,0.002753
1089045130,2,1,0.000107,1,1,0.000214
1089042862,2,1,0.000144,1,1,0.000288
1089046812,1,1,0.011017,0,0,0.000000
1089049172,1,1,0.093600,0,0,0.000000
1089046923,4,1,0.002446,1,1,0.002864
231928233992,2,0,0.003975,2,1,0.007950
1089040557,2,1,0.000179,1,1,0.000358
1089021821,1,0,0.002360,1,1,0.004720
1089053138,1,1,0.001016,0,0,0.000000
1089053961,2,1,0.354569,0,0,0.000000
103079215116,1,3,0.002241,1,2,0.003981
1089037604,2,4,0.080360,0,0,0.000000
1089040110,2,1,0.000005,0,0,0.000000
1089042679,2,1,0.000160,1,1,0.000320
317827579930,2,0,0.800598,2,1,1.601196
1089045642,2,1,0.000095,1,1,0.000190
1089054686,2,1,0.299995,0,0,0.000000
1089053147,6,1,0.041140,0,0,0.000000
1089039092,1,1,0.000584,0,0,0.000000
1089051089,1,2,0.039500,0,0,0.000000
1089047330,2,1,0.000003,0,0,0.000000
1089043364,2,1,0.000160,1,1,0.000320
1089045091,2,1,0.000095,1,1,0.000190
1089032853,1,0,0.001476,1,1,0.002952
1089045589,2,1,0.000086,1,1,0.000172
1089037476,2,1,0.000481,2,2,0.000951
34359738416,6,8,0.048320,6,2,0.064480
1089042639,1,1,0.000000,0,0,0.000000
1089052776,1,3,0.000378,0,0,0.000000
1089040070,2,1,0.000033,1,1,0.000066
1089051826,2,1,0.000036,1,1,0.000072
1089055238,1,1,0.009516,0,0,0.000000
1089040350,2,1,0.000013,1,1,0.000026
1089044723,2,1,0.000102,1,1,0.000204
111669149703,1,2,0.003098,1,1,0.003320
1089044475,1,1,0.000000,0,0,0.000000
1089045718,2,1,0.000505,1,1,0.001010
1089043050,2,1,0.000443,1,1,0.000886
1089053327,1,2,0.000010,0,0,0.000000
1089041029,2,1,0.000190,1,1,0.000380
712964571143,2,0,0.015626,2,1,0.015626
1088773453,2,0,0.090717,2,2,0.181277
1089048138,2,1,0.000181,0,0,0.000000
1089048252,1,1,0.000005,0,0,0.000000
1089041778,2,1,0.000163,1,1,0.000326
1089045808,2,1,0.000294,1,1,0.000588
1089038620,1,1,0.002026,0,0,0.000000
103079215177,2,0,0.010373,2,1,0.020746
1085656852,1,0,0.000510,1,1,0.001020
1089048273,2,1,0.000005,0,0,0.000000
1089039376,2,1,0.000031,1,1,0.000062
1089036313,2,2,0.016134,0,0,0.000000
1089048177,2,1,1.458980,0,0,0.000000
1089041768,2,1,0.000186,1,1,0.000372
1089048857,2,1,0.002438,2,2,0.004867
1089055610,1,1,0.000009,1,1,0.000009
1089053978,9,1,140.361576,0,0,0.000000
137438953477,3,0,0.004435,3,1,0.008870
1088796669,1,0,0.000815,1,1,0.001630
1089041733,2,1,0.000190,1,1,0.000380
1089051497,2,1,0.000837,1,1,0.000011
1089042614,2,1,0.000163,1,1,0.000326
1089037215,2,1,0.031759,0,0,0.000000
231928234026,1,0,0.008694,1,1,0.008694
1088622406,1,0,0.014399,1,1,0.028798
1089052951,2,1,0.007603,0,0,0.000000
1089052244,2,1,0.015398,0,0,0.000000
1089055690,2,1,0.003237,0,0,0.000000
1089040532,1,1,0.000000,0,0,0.000000
1089044406,1,1,0.000000,0,0,0.000000
1089041258,1,1,0.000000,0,0,0.000000
1089042480,1,1,0.000000,0,0,0.000000
1089049028,1,1,0.005601,0,0,0.000000
1089043223,2,1,0.000167,1,1,0.000334
1089039067,3,0,3.144825,0,0,0.000000
1089038776,2,2,0.012666,0,0,0.000000
1089044831,2,1,0.000081,1,1,0.000162
42949672962,4,0,0.368540,4,1,0.737080
1088768599,1,0,0.007884,1,1,0.015768
936302870592,1,0,0.000862,1,1,0.000862
85899345923,6,0,0.002370,6,1,0.002370
1089054830,3,1,0.000025,0,0,0.000000
1089026799,1,0,0.000411,1,1,0.000822
1088763811,1,0,0.357812,1,1,0.715624
1089051842,1,1,0.000005,0,0,0.000000
1089055937,1,2,0.000006,0,0,0.000000
1089046445,2,2,0.008254,0,0,0.000000
1089026706,1,0,3.109644,1,1,34.206084
1089045815,2,1,0.000278,1,1,0.000556
1089052010,2,1,0.000850,0,0,0.000000
1089055812,2,1,0.000510,2,2,0.001049
1089040278,1,1,0.009050,0,0,0.000000
1089050296,2,1,0.248729,1,1,0.480520
1088446019,1,0,0.010717,1,1,0.021434
1089051372,2,1,0.000005,0,0,0.000000
1089054829,2,1,0.000473,1,1,0.000093
1089044814,2,1,0.000106,1,1,0.000212
1089044207,1,1,0.000000,0,0,0.000000
1089055675,12,1,0.036975,0,0,0.000000
523986010142,2,2,0.000909,2,1,0.002191
1089048603,2,1,18.764136,1,1,37.527866
1089041646,2,1,0.000170,1,1,0.000340
1089044390,2,1,0.000135,0,0,0.000000
1089041724,1,1,0.000000,0,0,0.000000
1089049008,2,1,0.018010,0,0,0.000000
1089055555,2,1,0.000003,0,0,0.000000
1089039602,2,1,0.000016,1,1,0.000032
1089047171,1,3,0.006444,0,0,0.000000
1089055966,2,1,0.002107,0,0,0.000000
1089045109,2,1,0.000097,1,1,0.000194
1089045690,2,1,0.000072,1,1,0.000144
1087914021,1,0,0.500000,1,1,1.000000
1088771901,1,0,0.004025,1,1,0.008050
1089037809,1,4,0.000752,0,0,0.000000
369367187507,3,1,0.001720,3,1,0.001720
1073474424,1,0,0.025980,1,1,0.051960
1089049002,1,2,0.005306,0,0,0.000000
1089055314,1,1,0.002300,0,0,0.000000
1089044662,2,1,0.000065,1,1,0.000130
1089042646,1,1,0.000000,0,0,0.000000
1089039626,2,1,0.002993,1,1,0.005986
1089043679,1,1,0.000000,0,0,0.000000
1088416605,1,0,0.074440,1,1,0.148880
1089051594,1,2,0.000364,0,0,0.000000
335007449154,3,4,0.016954,3,2,0.022712
1089042275,2,1,0.000190,1,1,0.000380
455266533393,3,1,0.026806,3,1,0.053612
1089038729,1,1,0.000003,0,0,0.000000
1089035720,2,0,0.049663,2,2,0.089396
1089011077,1,0,0.023590,1,1,0.047180
1089055694,2,1,0.005274,0,0,0.000000
1088737433,1,0,0.010511,1,1,0.021022
1088187411,1,0,0.019407,1,1,0.038814
1089042457,2,1,0.000190,1,1,0.000380
1089050177,1,2,0.000656,0,0,0.000000
1089035216,1,0,0.000791,1,1,0.000791
1089040182,2,1,0.000294,1,1,0.000570
1089042417,2,1,0.000158,1,1,0.000316
1089028402,1,0,1.283130,1,1,11.548170
1089050349,2,1,0.194675,1,1,0.194000
1089051732,1,2,0.001046,0,0,0.000000
1089044429,1,1,0.000000,0,0,0.000000
1089039921,2,1,0.000059,1,1,0.000118
1079339685,1,0,0.000723,1,1,0.001446
1088628416,1,0,0.000477,1,1,0.000954
1089047401,2,1,33.851760,1,1,67.693250
1089040175,2,1,0.000023,1,1,0.000046
1089043493,2,1,0.000160,1,1,0.000320
1089038444,2,1,0.000427,1,1,0.000014
1088448906,2,0,2.037256,2,2,6.111768
1089051078,1,1,0.001633,0,0,0.000000
1089039590,2,1,0.000046,1,1,0.000092
1089024870,1,0,0.009053,1,1,0.009053
1089042445,2,1,0.000172,1,1,0.000344
1089027259,1,0,0.006848,1,1,0.013696
1089041294,1,1,0.000000,0,0,0.000000
1089051052,2,1,16.304589,0,0,0.000000
1089039958,2,1,0.000033,1,1,0.000066
1089038553,1,1,0.002000,0,0,0.000000
1088257018,1,0,0.155554,1,1,0.311108
1089050214,2,1,0.003976,0,0,0.000000
1089053195,1,2,0.001560,0,0,0.000000
1089043359,2,1,0.000167,1,1,0.000334
1089041762,2,1,0.000368,1,1,0.000736
1089049697,2,1,0.001630,0,0,0.000000
1089046248,2,1,0.001201,0,0,0.000000
42949673023,1,2,0.001716,1,1,0.003270
1089056019,2,1,0.000020,0,0,0.000000
1089036504,2,1,0.002544,0,0,0.000000
1089041020,1,1,0.000000,0,0,0.000000
1089054851,2,1,0.000074,1,1,0.000148
1348619730953,1,4,0.017216,1,1,0.033478
1089054508,2,1,0.000347,2,2,0.000694
1089052591,2,1,0.000663,2,2,0.001326
1089036962,2,1,0.000443,1,1,0.000016
1089038637,2,3,0.034227,0,0,0.000000
1089045463,2,1,0.000085,1,1,0.000170
1089043997,2,1,0.000206,1,1,0.000412
1089034987,1,0,0.031319,1,1,0.313190
1089051709,1,10,0.102380,0,0,0.000000
1089042659,2,1,0.000188,1,1,0.000376
1089047381,2,1,104.361083,0,0,0.000000
1089040152,2,1,0.000036,1,1,0.000072
1089048192,2,1,0.000450,0,0,0.000000
1089049184,1,2,0.000220,0,0,0.000000
1089010940,1,0,0.000010,1,1,0.000020
1089048033,3,6,0.003018,0,0,0.000000
472446402569,2,0,0.657687,2,1,0.657687
1089055758,2,1,0.002878,1,1,0.005756
1088465980,1,0,0.003653,1,1,0.007306
1089037376,1,1,0.000003,0,0,0.000000
1089041689,2,1,0.000165,1,1,0.000330
1089054075,2,1,0.257071,0,0,0.000000
1089044719,2,1,0.000104,1,1,0.000208
1089053090,1,2,3.100000,0,0,0.000000
1089054327,2,1,0.000166,0,0,0.000000
1089036995,2,1,0.222573,1,1,0.444174
1089047019,2,1,5.884876,1,1,11.763740
1089053644,1,1,0.012146,0,0,0.000000
1089043400,2,1,0.000183,1,1,0.000366
1089055134,2,1,0.000307,0,0,0.000000
1089049042,1,1,0.000000,0,0,0.000000
1089046469,2,1,0.218552,1,1,0.431770
1089047778,1,1,0.000005,0,0,0.000000
1089046880,1,1,0.059571,0,0,0.000000
1089051807,2,1,0.000037,1,1,0.000074
1089038231,2,1,0.015547,2,2,0.015547
1089049823,1,1,0.001582,0,0,0.000000
1088957636,1,0,0.000409,1,1,0.000818
1068008679,1,0,0.067419,1,1,0.202257
1089046061,2,1,0.001124,0,0,0.000000
1089052133,2,2,0.188692,0,0,0.000000
1089045465,2,1,0.000080,1,1,0.000160
1089036494,1,1,0.013620,0,0,0.000000
1089036346,2,1,0.003087,0,0,0.000000
1089043193,2,1,0.000160,1,1,0.000320
1089036555,1,7,0.024647,0,0,0.000000
1060326434,1,0,0.034992,1,1,0.069984
592705486935,2,0,0.000345,2,1,0.000690
1088903382,1,0,0.003088,1,1,0.003088
369367187466,1,1,0.009230,1,2,0.013898
1089050086,2,1,0.002162,1,1,0.000013
1089043202,1,1,0.000000,0,0,0.000000
1089039280,2,1,0.000061,1,1,0.000122
1089047574,2,1,0.000005,0,0,0.000000
1089043505,1,1,0.000000,0,0,0.000000
1089055195,2,1,0.000182,2,2,0.000364
1089033286,1,0,1.008174,1,1,2.016348
1089048676,1,2,0.133960,0,0,0.000000
1089050745,2,1,0.012156,1,1,0.005300
317827579918,1,2,0.053855,1,1,0.087562
1089044161,1,1,0.000000,0,0,0.000000
1088976732,1,0,0.079836,1,1,0.159672
1089048168,1,1,0.000005,0,0,0.000000
1089044522,2,1,0.000106,1,1,0.000212
1089045921,1,1,0.092722,1,1,0.092722
1089038997,2,1,0.000366,2,2,0.000723
1089051829,1,1,0.000005,0,0,0.000000
1089038482,1,1,0.000165,0,0,0.000000
1089042576,2,1,0.000174,1,1,0.000348
1086854242,1,0,0.002554,1,1,0.005108
1089052662,2,1,0.002268,2,2,0.004527
1089049627,1,3,0.000375,0,0,0.000000
1089042465,1,1,0.000000,0,0,0.000000
1089038984,1,1,0.000005,0,0,0.000000
1089045996,2,1,0.002503,0,0,0.000000
1089054297,2,1,0.001254,0,0,0.000000
1088882702,1,0,0.050000,1,1,0.100000
1089047092,2,1,0.001955,0,0,0.000000
1086965388,1,0,0.002000,1,1,0.004000
1089037888,1,1,0.000005,0,0,0.000000
1089053405,2,1,0.090593,0,0,0.000000
1089043235,2,1,0.000140,1,1,0.000280
1089047450,2,1,0.000031,1,1,0.000009
1089049128,1,2,0.010800,0,0,0.000000
1089039526,2,1,0.000056,1,1,0.000112
1089036682,2,1,0.001838,0,0,0.000000
1089043027,2,1,0.000158,1,1,0.000316
1089043324,2,1,0.000188,1,1,0.000376
17179869194,2,1,0.002331,2,1,0.004662
1089040295,2,1,0.000005,0,0,0.000000
1089052770,1,19,0.215403,0,0,0.000000
1089046199,1,1,0.002728,0,0,0.000000
1085819180,1,0,0.258271,1,1,0.516542
1088753750,1,0,0.000518,1,1,0.001036
1089041952,1,1,0.000000,0,0,0.000000
1089040995,2,1,0.000169,1,1,0.000338
1089044563,2,1,0.000078,1,1,0.000156
1089043476,2,1,0.000151,1,1,0.000302
1089046712,2,1,0.000272,0,0,0.000000
1089050160,2,1,0.002035,0,0,0.000000
1089039678,2,1,0.000061,1,1,0.000122
901222247,1,0,0.462806,1,1,0.925612
1089038039,2,1,0.016912,1,1,0.033668
1089052696,1,1,0.000003,0,0,0.000000
1088662545,1,0,0.002778,1,1,0.005556
607657677,1,0,0.032950,1,1,0.032950
1089001395,1,0,0.000235,1,1,0.000470
1089046491,2,1,0.008958,0,0,0.000000
1089047852,2,1,0.001645,0,0,0.000000
1089033636,2,0,0.142342,2,2,0.426564
1089036808,2,1,0.005150,1,1,0.003142
1089053468,2,1,0.000315,0,0,0.000000
1089033161,1,0,0.060545,1,1,0.484360
1084120550,1,0,0.000085,1,1,0.000170
1088968600,1,0,0.001775,1,1,0.003550
781684047943,1,0,0.022941,1,1,0.045882
1089042152,1,1,0.000000,0,0,0.000000
1089055935,2,1,0.138682,0,0,0.000000
1004659006,1,0,0.000883,1,1,0.001766
1088968215,1,0,0.000465,1,1,0.000465
1089039959,2,1,0.000031,1,1,0.000062
1089032677,1,0,0.000193,1,1,0.000386
1089046797,1,1,0.500000,0,0,0.000000
1089041863,1,1,0.000000,0,0,0.000000
1089046665,1,1,0.004991,0,0,0.000000
957191460,1,0,0.004232,1,1,0.008464
1089039551,2,1,0.000031,1,1,0.000062
1089053511,1,1,0.003428,0,0,0.000000
1089048599,1,1,0.000005,0,0,0.000000
1089041669,1,1,0.000000,0,0,0.000000
1089050636,2,1,0.021403,0,0,0.000000
1089055278,2,1,0.000003,0,0,0.000000
1089037407,2,1,0.000528,2,2,0.001045
1089045182,2,1,0.000061,1,1,0.000122
1089038026,1,1,0.000003,0,0,0.000000
1089051341,1,1,0.000005,0,0,0.000000
1089043913,1,1,0.000000,0,0,0.000000
1089043118,1,1,0.000000,0,0,0.000000
1089023720,1,0,0.013127,1,1,0.026254
1089049512,2,1,0.122313,0,0,0.000000
1089041668,1,1,0.000000,0,0,0.000000
1089050211,1,1,0.003152,0,0,0.000000
140315970,1,0,0.000023,1,1,0.000023
979252543505,1,0,241.729420,1,1,497.137652
1088696927,1,0,0.016268,1,1,0.032536
1084911278,1,0,0.000142,1,1,0.000284
120259084295,1,2,0.006672,1,1,0.013084
1089054476,2,1,0.000131,1,1,0.000022
1088386210,1,0,0.005590,1,1,0.011180
1151051235385,1,2,0.001366,1,1,0.002124
1089043792,1,1,0.000000,0,0,0.000000
1089024996,1,0,0.059884,1,1,0.119768
1089053274,1,4,0.030096,0,0,0.000000
1088613793,1,0,0.027442,1,1,0.054884
1089046865,1,3,0.093831,0,0,0.000000
1089033727,1,0,0.051616,1,1,0.103232
1089049876,1,1,0.056757,0,0,0.000000
1089035655,1,0,0.000007,1,1,0.000014
1088622618,1,0,0.013208,1,1,0.026416
1088758535,1,0,0.002152,1,1,0.006456
1088768535,1,0,0.000581,1,1,0.001162
1089046542,1,3,0.006501,0,0,0.000000
1089035204,1,0,0.000791,1,1,0.000791
1088990158,1,0,0.011899,1,1,0.023798
1089012364,1,0,0.000114,1,1,0.000228
1089030122,1,0,0.000192,1,1,0.000384
1089040151,2,1,0.000038,1,1,0.000076
946377593,1,0,0.099849,1,1,0.099849
1089045003,2,1,0.000079,1,1,0.000158
1089052200,1,4,0.184644,0,0,0.000000
1089048289,2,1,0.396595,0,0,0.000000
1088574118,1,0,0.300000,1,1,0.300000
1089050897,2,1,0.995066,0,0,0.000000
1089036983,2,1,1.800207,0,0,0.000000
1089041367,2,1,0.000365,1,1,0.000730
1089044629,2,1,0.000077,1,1,0.000154
755914244102,1,4,0.002407,1,2,0.001634
1089040529,1,1,0.000000,0,0,0.000000
8589934623,3,10,0.034595,3,5,0.045908
1089041644,2,1,0.000174,1,1,0.000348
1089054287,172,1,0.775082,0,0,0.000000
1089051026,9,1,0.274433,0,0,0.000000
1089044452,1,1,0.000000,0,0,0.000000
1089054247,1,1,0.000005,0,0,0.000000
1089036171,4,1,1.619982,2,2,8.027351
1089039135,2,1,0.013685,0,0,0.000000
1089048302,2,2,0.119384,1,1,0.056763
1089047339,53,1,0.676142,4,4,27.505058
1089039121,1,1,0.000005,0,0,0.000000
1089044878,2,1,0.000061,1,1,0.000122
807453851669,1,9,4.499379,1,1,4.500000
1297080123469,1,2,0.002750,1,1,0.004248
1089053956,3,1,0.000185,1,1,0.000020
1089036529,2,2,0.039854,0,0,0.000000
1089041688,2,1,0.000167,1,1,0.000334
1089051093,2,1,0.428526,0,0,0.000000
1089049618,1,4,0.001248,0,0,0.000000
395136991251,3,5,0.203064,3,1,0.261252
1089040935,2,1,0.000181,1,1,0.000362
1089043302,2,1,0.000156,1,1,0.000312
1089046111,18,1,59.875135,2,2,1256.195581
1089046287,2,1,0.107299,1,1,0.000800
1089048208,1,1,0.000005,0,0,0.000000
1089037588,2,1,0.000748,2,2,0.001485
1089040976,2,1,0.000165,1,1,0.000330
1089041058,2,1,0.000181,1,1,0.000362
1089044639,2,1,0.000098,1,1,0.000196
1089037996,2,2,0.000010,0,0,0.000000
1089051563,1,1,0.000310,0,0,0.000000
1089045813,2,1,0.000282,1,1,0.000564
1089044237,2,1,0.000140,1,1,0.000280
60129542170,15,0,0.105042,15,1,0.210084
180388626478,6,0,0.028124,6,1,0.028124
34359738411,2,0,0.063668,2,1,0.063668
1089037046,2,1,0.000025,1,1,0.000009
1089038497,2,1,1.566748,0,0,0.000000
68719476788,22,0,0.015312,22,1,0.168432
1089050802,10,1,0.023239,0,0,0.000000
1089051182,2,1,0.000003,0,0,0.000000
1089036817,2,1,277.214077,0,0,0.000000
1089055452,2,1,0.000104,1,1,0.000018
1083088095,1,0,0.026403,1,1,0.052806
1089037562,2,1,0.000403,2,2,0.000795
1089038281,1,1,0.020335,1,1,0.040670
1089051181,2,1,0.021020,2,2,0.042040
1089041912,1,1,0.000000,0,0,0.000000
1089046244,2,1,0.005876,0,0,0.000000
1089046364,2,1,0.011838,1,1,0.001108
154618822663,2,1,0.009596,2,1,0.006805
403726925884,2,0,0.003251,2,1,0.006502
1088889914,1,0,0.001259,1,1,0.002518
1089042414,2,1,0.000165,1,1,0.000330
1211180777481,1,2,0.008939,1,1,0.009174
1089051020,22,1,2.532692,2,2,0.004240
231928233995,2,0,0.012553,2,1,0.025106
1089036236,6,1,0.329058,0,0,0.000000
1089050966,43,2,1.883186,2,2,141.578963
1089036985,2,1,17.046361,1,1,34.076294
1089051669,2,1,1.005899,1,1,2.683458
1089055563,2,1,0.000003,0,0,0.000000
1089051178,1,1,0.000000,0,0,0.000000
1089051051,1,1,0.000005,0,0,0.000000
1089051551,1,1,0.000005,0,0,0.000000
1089046334,2,1,0.009052,0,0,0.000000
1089044977,2,1,0.000095,1,1,0.000190
1088953167,1,0,1.200966,1,1,2.401932
1088421497,1,0,0.000333,1,1,0.000666
1089045624,2,1,0.000093,1,1,0.000186
25769803781,76,0,0.025597,77,1,0.051890
1236950581259,2,2,0.000881,2,1,0.000678
1089040009,2,1,0.000041,1,1,0.000082
266287972382,4,0,0.033645,4,1,0.067290
1089043547,2,1,0.000147,1,1,0.000294
1089054605,1,1,0.000005,0,0,0.000000
